Date,Open,High,Low,Close,Adj Close,Volume
2021-06-25,89.699997,90.220001,88.985001,90.080002,89.515526,2564200
2021-06-28,92.779999,93.660004,92.349998,93.010002,92.427162,6817700
2021-06-29,93.050003,93.970001,92.160004,93.099998,92.516594,2646300
2021-06-30,93.099998,94.139999,91.580002,92.500000,91.920357,2964900
2021-07-01,92.800003,93.470001,91.000000,92.860001,92.278099,1928900
2021-07-02,93.279999,93.629997,91.250000,92.029999,91.453300,1727800
2021-07-06,91.690002,91.839996,90.110001,90.680000,90.111763,2482500
2021-07-07,90.599998,91.070000,87.660004,88.699997,88.144165,3367400
2021-07-08,86.209999,89.089996,85.620003,88.680000,88.124298,3176700
2021-07-09,88.889999,90.250000,87.940002,89.989998,89.426086,2836800
2021-07-12,90.000000,90.730003,88.389999,88.500000,87.945419,2464800
2021-07-13,88.434998,88.589996,86.300003,86.379997,85.838707,2878800
2021-07-14,86.680000,87.000000,82.820000,83.180000,82.658760,5431900
2021-07-15,82.830002,83.550003,80.739998,82.379997,81.863770,4035900
2021-07-16,82.790001,83.760002,81.629997,82.879997,82.360634,2974000
2021-07-19,81.099998,84.455002,81.089996,83.529999,83.006569,3572700
2021-07-20,83.559998,86.019997,83.360001,85.849998,85.312027,2055300
2021-07-21,85.750000,87.410004,84.739998,87.110001,86.564133,1678200
2021-07-22,86.669998,87.449997,85.910004,86.150002,85.610153,1462100
2021-07-23,86.410004,86.500000,84.330002,85.660004,85.123222,1964900
2021-07-26,85.000000,85.709999,83.535004,83.980003,83.453751,2067300
2021-07-27,83.500000,83.849998,80.830002,82.639999,82.122147,2570000
2021-07-28,82.260002,85.790001,82.260002,85.279999,84.745598,3488300
2021-07-29,85.419998,85.959999,84.690002,85.019997,84.487228,2428400
2021-07-30,84.309998,85.931999,84.230003,84.349998,83.821426,1855100
2021-08-02,84.370003,85.290001,83.559998,84.459999,83.930740,2019400
2021-08-03,84.699997,84.910004,83.449997,84.790001,84.258675,1225500
2021-08-04,84.150002,85.760002,84.089996,85.269997,84.735657,2260000
2021-08-05,85.190002,89.110001,84.910004,88.970001,88.412476,2740400
2021-08-06,88.820000,88.900002,86.459999,86.989998,86.444885,2000300
2021-08-09,86.879997,88.099998,86.419998,87.309998,86.762878,1779800
2021-08-10,87.949997,88.029999,84.430000,84.660004,84.129486,2220200
2021-08-11,84.779999,84.830002,82.389999,83.550003,83.026443,2039200
2021-08-12,83.279999,83.959999,83.110001,83.629997,83.105934,1187400
2021-08-13,83.699997,83.849998,82.050003,82.209999,81.694839,1257600
2021-08-16,81.860001,81.930000,79.330002,80.680000,80.174423,2125200
2021-08-17,79.669998,80.279999,78.830002,80.180000,79.677559,3175900
2021-08-18,80.150002,81.410004,79.239998,80.120003,79.617935,1384400
2021-08-19,79.330002,80.050003,78.519997,78.680000,78.186958,2683500
2021-08-20,78.000000,80.160004,78.000000,79.730003,79.230385,2306300
2021-08-23,80.459999,82.709999,80.459999,82.559998,82.042641,1758800
2021-08-24,82.989998,83.860001,82.169998,83.779999,83.254997,1492900
2021-08-25,83.650002,84.478996,83.019997,83.949997,83.423935,1221500
2021-08-26,83.745003,84.580002,82.449997,82.820000,82.301018,1354500
2021-08-27,83.129997,85.610001,82.669998,84.910004,84.377922,1899200
2021-08-30,85.000000,85.709999,84.440002,85.000000,84.467354,1101500
2021-08-31,84.769997,85.809998,84.680000,85.680000,85.143097,1647000
2021-09-01,85.849998,87.760002,85.800003,86.989998,86.444885,1629100
2021-09-02,87.279999,87.964996,86.910004,87.879997,87.329308,1059700
2021-09-03,87.930000,87.980003,86.870003,87.320000,86.772820,738900
2021-09-07,87.099998,87.870003,85.779999,85.940002,85.401466,1577300
2021-09-08,85.470001,85.750000,83.339996,83.900002,83.374252,1642200
2021-09-09,83.760002,85.800003,83.680000,84.309998,83.781677,1242900
2021-09-10,84.919998,84.919998,83.605003,83.739998,83.215248,1339600
2021-09-13,84.199997,84.250000,81.129997,81.830002,81.317223,1890500
2021-09-14,81.919998,82.720001,80.440002,80.769997,80.263855,1424700
2021-09-15,80.650002,81.699997,79.889999,81.180000,80.671295,1763900
2021-09-16,81.040001,81.690002,79.839996,81.480003,80.969414,1253300
2021-09-17,81.430000,84.110001,81.239998,83.930000,83.404060,2144200
2021-09-20,81.300003,82.500000,79.370003,80.330002,79.826622,3604400
2021-09-21,81.089996,82.120003,80.769997,81.300003,80.790543,1665300
2021-09-22,81.550003,81.750000,80.570000,80.820000,80.313545,1601500
2021-09-23,81.180000,81.459999,80.351997,81.379997,80.870033,1264600
2021-09-24,80.699997,81.029999,78.620003,78.650002,78.157150,2733200
2021-09-27,78.519997,78.650002,76.639999,78.250000,77.759651,2380200
2021-09-28,77.339996,77.360001,74.959999,75.250000,74.778450,5270600
2021-09-29,75.580002,76.190002,73.769997,73.870003,73.407104,3445800
2021-09-30,74.559998,75.540001,74.160004,74.720001,74.251778,1817400
2021-10-01,74.959999,75.080002,73.160004,74.860001,74.390900,2022800
2021-10-04,74.349998,74.349998,71.660004,71.849998,71.399757,2648200
2021-10-05,72.389999,73.730003,72.160004,72.720001,72.264305,1295700
2021-10-06,71.790001,72.580002,71.210999,71.779999,71.330193,1650300
2021-10-07,72.430000,74.244003,72.300003,73.599998,73.138794,1598900
2021-10-08,73.459999,73.599998,71.750000,71.879997,71.429565,2590500
2021-10-11,71.889999,72.612999,71.300003,71.389999,70.942642,1471300
2021-10-12,71.589996,73.239998,71.589996,72.800003,72.343811,1110300
2021-10-13,72.830002,73.900002,72.830002,73.650002,73.188477,1174400
2021-10-14,74.500000,75.930000,74.500000,75.430000,74.957321,2278700
2021-10-15,76.040001,76.220001,74.855003,75.050003,74.579712,1913200
2021-10-18,74.510002,74.650002,73.400002,73.800003,73.337540,1613900
2021-10-19,74.160004,76.839996,74.059998,76.339996,75.861618,3549700
2021-10-20,76.489998,76.699997,75.480003,75.629997,75.156067,1519300
2021-10-21,75.720001,76.480003,75.389999,75.739998,75.265381,1112600
2021-10-22,75.620003,75.620003,74.001999,74.809998,74.341209,1509500
2021-10-25,74.779999,76.199997,74.129997,75.860001,75.384628,2023600
2021-10-26,76.199997,76.949997,75.320000,75.639999,75.166008,3134500
2021-10-27,75.660004,76.099998,74.029999,74.050003,73.585976,2181300
2021-10-28,73.870003,76.750000,73.830002,76.629997,76.149803,2398400
2021-10-29,76.099998,76.279999,75.000000,75.099998,74.629387,1534900
2021-11-01,75.150002,77.750000,75.050003,77.480003,76.994484,2699400
2021-11-02,77.614998,77.614998,76.089996,76.830002,76.348557,2550100
2021-11-03,76.650002,78.430000,75.870003,78.279999,77.789467,2200800
2021-11-04,78.400002,79.419998,78.000000,78.639999,78.147209,2404200
2021-11-05,78.489998,79.599998,77.040001,77.949997,77.461533,2687900
2021-11-08,78.105003,79.370003,78.029999,78.599998,78.107460,2173500
2021-11-09,78.150002,78.500000,76.250000,76.669998,76.189552,2996300
2021-11-10,76.110001,77.139999,73.330002,73.589996,73.128853,4215200
2021-11-11,74.430000,74.589996,73.279999,73.589996,73.128853,1874600
2021-11-12,73.820000,74.000000,72.540001,73.419998,72.959915,2081900
2021-11-15,73.620003,73.730003,71.610001,71.720001,71.270576,3945300
2021-11-16,71.870003,73.260002,71.169998,73.160004,72.701553,2569400
2021-11-17,73.000000,73.260002,71.199997,71.570000,71.121513,3431200
2021-11-18,71.870003,72.160004,68.845001,69.120003,68.686867,3541600
2021-11-19,68.989998,69.910004,68.290001,68.529999,68.100563,3384500
2021-11-22,68.489998,68.489998,65.070000,65.070000,64.662247,5791600
2021-11-23,65.070000,65.209999,62.669998,64.180000,63.777821,4778100
2021-11-24,63.500000,65.316002,62.470001,65.160004,64.751686,3472700
2021-11-26,64.489998,66.230003,64.250000,64.610001,64.205124,2391600
2021-11-29,65.489998,65.779999,62.950001,63.680000,63.280956,4488100
2021-11-30,63.435001,65.230003,62.180000,63.369999,62.972897,5701800
2021-12-01,64.300003,64.651001,60.439999,60.459999,60.081131,6850200
2021-12-02,60.400002,62.389999,59.509998,61.380001,60.995369,3799500
2021-12-03,61.779999,61.790001,57.660000,58.389999,58.024105,6659800
2021-12-06,58.360001,59.480000,56.080002,59.259998,58.888649,5861200
2021-12-07,61.000000,64.779999,60.889999,63.810001,63.410141,5511200
2021-12-08,63.680000,65.767998,61.840000,65.110001,64.701996,4401400
2021-12-09,64.570000,64.949997,61.630001,61.730000,61.343174,3800600
2021-12-10,62.459999,63.820000,60.450001,60.650002,60.269943,2671400
2021-12-13,60.790001,61.910000,59.169998,60.520000,60.140759,3888200
2021-12-14,59.509998,61.119999,58.660000,59.880001,59.504768,5344800
2021-12-15,59.860001,62.689999,58.910000,62.430000,62.038788,4066900
2021-12-16,63.160000,63.779999,59.220001,59.459999,59.087399,4680900
2021-12-17,59.000000,64.459999,58.209999,64.010002,63.608891,4657900
2021-12-20,62.900002,63.830002,61.340000,62.880001,62.485970,3416600
2021-12-21,63.590000,65.019997,62.840000,64.970001,64.562874,2335900
2021-12-22,64.400002,65.849998,63.730000,64.610001,64.205124,2317600
2021-12-23,64.639999,64.919998,63.250000,64.400002,63.996445,2158300
2021-12-27,64.080002,64.239998,61.900002,62.240002,61.849979,2893700
2021-12-28,62.009998,63.509998,60.959999,60.959999,60.577999,2814100
2021-12-29,60.480000,60.680000,59.509998,60.060001,60.060001,2498100
2021-12-30,59.869999,63.498001,59.830002,62.189999,62.189999,2979900
2021-12-31,62.209999,63.650002,61.189999,61.240002,61.240002,2481100
2022-01-03,61.709999,63.259998,60.029999,63.259998,63.259998,5028300
2022-01-04,63.590000,63.590000,59.189999,60.250000,60.250000,2753400
2022-01-05,59.919998,60.570000,55.939999,55.950001,55.950001,4637600
2022-01-06,55.770000,56.889999,53.470001,55.060001,55.060001,4863900
2022-01-07,55.000000,57.549999,54.200001,54.250000,54.250000,4167600
2022-01-10,53.779999,54.290001,51.689999,54.259998,54.259998,6022400
2022-01-11,53.980000,56.000000,53.610001,55.680000,55.680000,3472000
2022-01-12,56.139999,56.770000,53.250000,53.419998,53.419998,3536400
2022-01-13,53.450001,53.459999,50.930000,51.049999,51.049999,5600700
2022-01-14,50.590000,51.930000,49.680000,51.580002,51.580002,4407500
2022-01-18,50.470001,51.480000,48.560001,48.680000,48.680000,4161700
2022-01-19,49.160000,50.450001,47.669998,47.790001,47.790001,5934100
2022-01-20,48.419998,51.154999,47.590000,47.759998,47.759998,4187200
2022-01-21,47.590000,48.860001,46.580002,46.605000,46.605000,6942300
2022-01-24,45.230000,48.240002,43.090000,48.020000,48.020000,8389500
2022-01-25,46.750000,48.049999,45.459999,46.689999,46.689999,6184100
2022-01-26,47.570000,49.580002,45.389999,45.639999,45.639999,7084900
2022-01-27,46.700001,46.959999,43.959999,43.990002,43.990002,3262000
2022-01-28,44.180000,45.980000,42.830002,45.939999,45.939999,3900500
2022-01-31,46.000000,49.759998,46.000000,49.700001,49.700001,3767000
2022-02-01,50.189999,50.959999,48.230000,50.759998,50.759998,3205500
2022-02-02,51.000000,51.060001,48.189999,49.090000,49.090000,2375500
2022-02-03,47.849998,49.160000,47.310001,47.450001,47.450001,3331700
2022-02-04,47.500000,48.970001,46.240002,48.369999,48.369999,3732200
2022-02-07,48.419998,50.700001,48.250000,49.009998,49.009998,3067100
2022-02-08,48.730000,49.189999,47.580002,48.610001,48.610001,2573800
2022-02-09,49.330002,51.380001,49.160000,51.130001,51.130001,2799300
2022-02-10,49.529999,52.470001,49.070000,49.660000,49.660000,2580800
2022-02-11,49.930000,51.360001,48.040001,48.540001,48.540001,4130900
2022-02-14,48.450001,49.410000,47.340000,47.650002,47.650002,2708300
2022-02-15,48.720001,49.910000,48.259998,49.770000,49.770000,2068600
2022-02-16,49.290001,49.669998,48.240002,49.130001,49.130001,2908800
2022-02-17,48.419998,48.619999,46.189999,46.450001,46.450001,3156000
2022-02-18,46.450001,46.859001,45.080002,45.349998,45.349998,3423500
2022-02-22,44.689999,45.959999,43.950001,44.230000,44.230000,3911000
2022-02-23,44.799999,45.180000,42.639999,42.680000,42.680000,2896200
2022-02-24,40.630001,46.200001,40.630001,45.990002,45.990002,4737800
2022-02-25,45.919998,47.470001,45.220001,47.470001,47.470001,3981900
2022-02-28,47.369999,49.119999,47.040001,48.380001,48.380001,3922700
2022-03-01,48.165001,49.180000,47.099998,47.500000,47.500000,2844600
2022-03-02,47.990002,47.990002,45.750000,46.810001,46.810001,2836700
2022-03-03,47.220001,47.320000,44.259998,44.669998,44.669998,3105100
2022-03-04,44.169998,45.459999,42.490002,42.799999,42.799999,3072000
2022-03-07,42.660000,43.990002,41.930000,42.040001,42.040001,2878500
2022-03-08,41.939999,44.360001,41.154999,42.570000,42.570000,3058200
2022-03-09,43.759998,45.380001,43.470001,44.770000,44.770000,3199900
2022-03-10,43.700001,43.869999,42.700001,43.570000,43.570000,1556000
2022-03-11,44.259998,44.320000,40.660000,40.689999,40.689999,3276200
2022-03-14,40.759998,41.080002,37.941002,38.150002,38.150002,3356100
2022-03-15,38.400002,39.770000,37.950001,39.450001,39.450001,2620400
2022-03-16,40.209999,42.619999,40.209999,42.619999,42.619999,2796200
2022-03-17,42.230000,44.740002,41.630001,44.740002,44.740002,2339900
2022-03-18,44.119999,46.700001,44.119999,46.180000,46.180000,2335300
2022-03-21,46.230000,46.230000,44.119999,44.630001,44.630001,2393300
2022-03-22,44.799999,46.830002,44.599998,46.529999,46.529999,1677900
2022-03-23,46.049999,47.029999,44.930000,45.430000,45.430000,1541900
2022-03-24,45.860001,45.910000,43.830002,45.900002,45.900002,1244100
2022-03-25,45.939999,45.987999,44.200001,44.770000,44.770000,2157300
2022-03-28,44.820000,46.200001,43.990002,45.500000,45.500000,2745800
2022-03-29,46.099998,48.794998,46.080002,48.549999,48.549999,6074400
2022-03-30,48.119999,49.029999,46.560001,46.779999,46.779999,3566000
2022-03-31,46.790001,47.200001,45.900002,45.930000,45.930000,3658900
2022-04-01,46.459999,48.439999,46.330002,48.029999,48.029999,3698700
2022-04-04,48.400002,49.169998,47.889999,48.939999,48.939999,3427500
2022-04-05,48.980000,49.250000,46.150002,46.330002,46.330002,3453200
2022-04-06,45.560001,45.669998,43.750000,45.160000,45.160000,4944200
2022-04-07,45.020000,45.910000,43.779999,44.840000,44.840000,3246300
2022-04-08,44.900002,45.029999,43.389999,43.619999,43.619999,4598600
2022-04-11,43.020000,43.500000,41.959999,42.669998,42.669998,4559700
2022-04-12,43.169998,44.980000,42.509998,43.049999,43.049999,5004100
2022-04-13,42.900002,44.480000,42.639999,44.180000,44.180000,3040700
2022-04-14,44.060001,44.299999,42.279999,42.369999,42.369999,3182000
2022-04-18,42.189999,42.340000,40.470001,40.880001,40.880001,2043700
2022-04-19,40.860001,42.369999,40.400002,41.660000,41.660000,2037300
2022-04-20,41.680000,41.680000,40.299999,40.779999,40.779999,2964800
2022-04-21,41.349998,42.250000,38.610001,38.779999,38.779999,4240000
2022-04-22,38.669998,39.400002,37.939999,38.200001,38.200001,3358100
2022-04-25,37.820000,39.599998,37.820000,39.520000,39.520000,3009000
2022-04-26,39.099998,39.509998,37.060001,37.139999,37.139999,2869200
2022-04-27,37.230000,38.150002,36.700001,36.900002,36.900002,3263400
2022-04-28,35.939999,36.230000,33.730000,35.599998,35.599998,4848100
2022-04-29,34.889999,36.180000,33.889999,34.000000,34.000000,2606000
2022-05-02,33.810001,35.770000,33.500000,35.759998,35.759998,3466800
2022-05-03,35.689999,36.549999,35.090000,35.660000,35.660000,2515200
