Date,Open,High,Low,Close,Adj Close,Volume
2021-06-16,80.949997,80.949997,79.555000,80.410004,79.777031,304400
2021-06-17,80.000000,81.779999,80.000000,81.580002,80.937820,375100
2021-06-18,80.820000,81.660004,80.349998,80.699997,80.064743,544200
2021-06-21,81.309998,82.070000,80.769997,81.820000,81.175926,470900
2021-06-22,81.419998,83.010002,81.419998,82.779999,82.128372,432500
2021-06-23,83.190002,84.410004,83.099998,84.099998,83.437981,422500
2021-06-24,84.820000,85.669998,84.699997,85.309998,84.638451,369600
2021-06-25,85.660004,86.220001,85.190002,85.830002,85.154366,303500
2021-06-28,86.250000,86.849998,86.150002,86.620003,85.938148,346700
2021-06-29,86.769997,87.279999,86.230003,87.190002,86.503662,444500
2021-06-30,86.599998,86.910004,86.209999,86.209999,85.531372,336700
2021-07-01,86.919998,86.919998,85.040001,85.480003,84.807121,360700
2021-07-02,85.779999,86.089996,84.559998,84.720001,84.053101,451300
2021-07-06,84.260002,84.379997,82.970001,83.790001,83.130424,388400
2021-07-07,84.209999,84.209999,82.180000,82.779999,82.128372,292000
2021-07-08,80.370003,82.169998,80.019997,81.989998,81.344589,343100
2021-07-09,82.760002,83.529999,82.160004,83.419998,82.763329,226700
2021-07-12,83.699997,83.904999,82.889999,83.320000,82.664124,195900
2021-07-13,83.190002,83.500000,82.430000,82.480003,81.830734,222400
2021-07-14,82.910004,82.910004,80.940002,80.980003,80.342545,353700
2021-07-15,80.790001,81.370003,79.309998,80.199997,79.568680,437200
2021-07-16,80.440002,80.669998,78.980003,79.199997,78.576553,382000
2021-07-19,77.449997,78.639999,77.129997,78.639999,78.020958,598500
2021-07-20,78.980003,80.760002,78.389999,80.400002,79.767105,331900
2021-07-21,80.489998,81.820000,80.489998,81.790001,81.146164,325400
2021-07-22,81.839996,81.910004,80.709999,81.180000,80.540970,512200
2021-07-23,80.769997,80.880997,79.980003,80.839996,80.203636,241300
2021-07-26,80.000000,80.650002,79.484001,79.839996,79.211510,351600
2021-07-27,79.000000,79.150002,76.889999,78.389999,77.772926,432200
2021-07-28,78.949997,80.769997,78.949997,80.440002,79.806793,414700
2021-07-29,80.980003,81.889999,80.714996,81.449997,80.808838,242400
2021-07-30,80.580002,81.660004,80.424004,81.180000,80.540970,295900
2021-08-02,81.449997,82.139999,81.309998,81.419998,80.779076,812100
2021-08-03,81.610001,81.610001,80.150002,81.180000,80.540970,336900
2021-08-04,80.699997,81.419998,80.554001,80.839996,80.203636,337100
2021-08-05,81.080002,82.180000,81.070999,81.910004,81.265221,301000
2021-08-06,81.680000,82.050003,80.790001,81.139999,80.501282,324800
2021-08-09,81.019997,82.129997,80.860001,81.790001,81.146164,317800
2021-08-10,82.239998,82.807999,81.809998,81.900002,81.255302,398300
2021-08-11,82.430000,82.669998,81.585999,82.519997,81.870415,226800
2021-08-12,82.230003,82.750000,81.870003,82.580002,81.929947,344200
2021-08-13,82.339996,82.449997,80.699997,80.849998,80.213562,326800
2021-08-16,80.029999,80.230003,78.870003,79.529999,78.903954,425300
2021-08-17,78.239998,79.029999,77.589996,78.519997,77.901901,470600
2021-08-18,78.449997,79.559998,78.169998,78.589996,77.971352,211800
2021-08-19,77.559998,78.614998,77.400002,77.730003,77.118126,409800
2021-08-20,77.739998,78.669998,77.739998,78.480003,77.862221,222000
2021-08-23,79.120003,80.660004,79.120003,80.529999,79.896080,357400
2021-08-24,81.230003,82.620003,81.199997,82.370003,81.721603,348700
2021-08-25,82.400002,83.000000,81.900002,82.589996,81.939865,213200
2021-08-26,82.250000,83.400002,81.889999,82.169998,81.523170,456500
2021-08-27,82.440002,83.809998,82.400002,83.580002,82.922073,274500
2021-08-30,84.089996,84.650002,83.480003,84.440002,83.775307,324700
2021-08-31,84.169998,84.459999,83.480003,84.230003,83.566963,213000
2021-09-01,84.349998,85.364998,84.349998,84.790001,84.122551,317100
2021-09-02,85.139999,85.970001,85.010002,85.489998,84.817039,272200
2021-09-03,85.400002,85.849998,85.114998,85.570000,84.896408,276100
2021-09-07,85.550003,86.250000,85.519997,85.839996,85.164284,293500
2021-09-08,85.349998,85.404999,83.500000,84.099998,83.437981,324700
2021-09-09,83.709999,84.900002,83.709999,84.260002,83.596725,235100
2021-09-10,84.730003,84.889999,83.199997,83.250000,82.594673,197400
2021-09-13,83.709999,83.709999,81.800003,82.989998,82.336716,394600
2021-09-14,83.254997,83.585999,81.800003,82.059998,81.414040,234300
2021-09-15,82.050003,82.580002,81.589996,82.489998,81.840652,190400
2021-09-16,82.199997,82.769997,81.940002,82.510002,81.860497,140900
2021-09-17,82.510002,82.940002,81.970001,82.669998,82.019234,220900
2021-09-20,80.440002,80.750000,78.559998,79.720001,79.092461,555000
2021-09-21,79.980003,80.519997,79.419998,80.040001,79.409943,267100
2021-09-22,80.425003,81.510002,80.410004,80.930000,80.292938,324200
2021-09-23,81.400002,82.169998,81.400002,82.019997,81.374352,486100
2021-09-24,81.169998,81.959999,80.879997,81.669998,81.027107,199600
2021-09-27,81.540001,82.410004,80.839996,82.059998,81.414040,235900
2021-09-28,81.260002,81.589996,79.459999,79.739998,79.112297,335800
2021-09-29,79.940002,80.290001,78.540001,78.610001,77.991196,359400
2021-09-30,79.019997,79.334000,78.050003,78.050003,77.435608,267100
2021-10-01,78.300003,78.510002,77.010002,78.059998,77.445526,216700
2021-10-04,77.910004,77.934998,75.889999,76.410004,75.808517,336300
2021-10-05,76.410004,77.910004,76.370003,77.370003,76.760963,225400
2021-10-06,76.370003,77.470001,75.972000,77.419998,76.810562,289100
2021-10-07,78.230003,79.529999,78.120003,79.070000,78.447578,166100
2021-10-08,79.400002,79.489998,78.720001,78.779999,78.159859,259500
2021-10-11,78.620003,79.254997,77.970001,78.059998,77.445526,189700
2021-10-12,78.050003,78.970001,78.050003,78.570000,77.951515,247300
2021-10-13,79.080002,79.579002,78.739998,79.300003,78.675766,164600
2021-10-14,80.089996,80.599998,79.970001,80.360001,79.727425,151100
2021-10-15,80.769997,80.940002,80.470001,80.610001,79.975456,169500
2021-10-18,80.339996,81.349998,80.339996,81.150002,80.511208,183500
2021-10-19,81.519997,82.839996,81.471001,82.709999,82.058922,209800
2021-10-20,82.820000,83.018997,82.269997,82.589996,81.939865,171900
2021-10-21,82.099998,83.519997,82.080002,82.910004,82.257355,185600
2021-10-22,82.660004,83.220001,81.730003,81.980003,81.334671,195500
2021-10-25,82.489998,84.754997,82.209999,84.389999,83.725700,327800
2021-10-26,84.639999,85.769997,83.500000,83.910004,83.249481,290900
2021-10-27,84.150002,84.870003,82.970001,83.040001,82.386330,226400
2021-10-28,83.730003,84.760002,83.629997,84.690002,84.023338,609900
2021-10-29,84.220001,84.870003,84.169998,84.800003,84.132477,176300
2021-11-01,85.610001,88.360001,85.510002,88.190002,87.495789,439600
2021-11-02,87.820000,88.010002,86.841003,87.419998,86.731842,311500
2021-11-03,87.470001,88.750000,87.320000,88.620003,87.922401,296400
2021-11-04,89.519997,90.050003,88.760002,89.250000,88.547440,409600
2021-11-05,89.650002,89.934998,88.089996,88.769997,88.071213,380200
2021-11-08,88.809998,90.279999,88.779999,89.839996,89.132790,468700
2021-11-09,89.879997,90.000000,86.779999,87.599998,86.910431,432500
2021-11-10,86.419998,88.169998,85.389999,86.290001,85.610741,442100
2021-11-11,87.360001,87.614998,86.690002,87.139999,86.454048,241400
2021-11-12,87.239998,87.519997,86.550003,87.500000,86.811218,221800
2021-11-15,87.750000,87.779999,86.639999,87.300003,86.612793,464600
2021-11-16,86.779999,88.300003,86.709999,88.300003,87.604919,389100
2021-11-17,87.949997,88.389999,87.099998,87.440002,86.751694,293600
2021-11-18,88.125000,88.135002,85.930000,86.510002,85.829010,323900
2021-11-19,86.110001,86.800003,86.110001,86.260002,85.580978,335400
2021-11-22,86.650002,86.650002,83.400002,83.830002,83.170105,445100
2021-11-23,83.750000,84.839996,81.754997,82.970001,82.316879,481300
2021-11-24,82.110001,84.557999,81.879997,84.470001,83.805069,451100
2021-11-26,81.989998,83.050003,81.389999,82.430000,81.781128,348600
2021-11-29,83.510002,83.940002,81.860001,83.040001,82.386330,430400
2021-11-30,82.580002,83.599998,80.820000,82.160004,81.513252,680900
2021-12-01,83.160004,83.867996,79.239998,79.239998,78.616234,742800
2021-12-02,79.599998,81.123001,78.750000,80.360001,79.727425,968000
2021-12-03,80.510002,80.510002,76.529999,77.650002,77.038757,1036700
2021-12-06,77.464996,79.120003,75.760002,78.440002,77.822540,1061900
2021-12-07,80.050003,81.419998,80.050003,80.480003,79.846481,660500
2021-12-08,80.620003,81.919998,79.580002,81.639999,80.997345,426800
2021-12-09,80.889999,81.550003,78.980003,78.980003,78.358292,450000
2021-12-10,79.620003,80.220001,78.389999,78.540001,77.921753,555700
2021-12-13,78.300003,78.669998,76.410004,77.000000,76.393867,431000
2021-12-14,75.790001,77.269997,75.099998,76.000000,75.401741,583000
2021-12-15,75.699997,77.279999,73.930000,77.029999,76.423630,797700
2021-12-16,77.500000,78.250000,74.529999,74.889999,74.300476,658400
2021-12-17,74.099998,76.570000,73.379997,75.669998,75.074341,620900
2021-12-20,73.879997,74.500000,73.099998,73.830002,73.248825,547100
2021-12-21,74.559998,76.830002,74.559998,76.830002,76.225212,548600
2021-12-22,76.529999,77.860001,76.349998,77.480003,76.870094,429700
2021-12-23,77.489998,79.040001,76.970001,78.669998,78.050720,366300
2021-12-27,78.459999,79.430000,78.309998,78.879997,78.259071,358800
2021-12-28,78.820000,79.349998,77.902000,78.000000,77.386002,372700
2021-12-29,77.660004,77.839996,76.110001,76.820000,76.820000,433500
2021-12-30,76.540001,78.760002,76.540001,77.730003,77.730003,421300
2021-12-31,77.650002,78.239998,76.989998,77.010002,77.010002,387000
2022-01-03,78.080002,78.889999,77.110001,78.739998,78.739998,409400
2022-01-04,78.930000,79.120003,76.510002,77.639999,77.639999,288900
2022-01-05,77.209999,78.169998,73.949997,73.949997,73.949997,468800
2022-01-06,73.879997,74.900002,72.260002,73.860001,73.860001,565000
2022-01-07,73.790001,75.000000,72.519997,72.879997,72.879997,715600
2022-01-10,71.940002,72.320000,70.239998,72.260002,72.260002,869100
2022-01-11,72.000000,74.269997,71.989998,73.940002,73.940002,360400
2022-01-12,74.320000,75.029999,72.699997,73.199997,73.199997,263700
2022-01-13,73.269997,73.720001,70.650002,70.760002,70.760002,380700
2022-01-14,70.019997,71.309998,69.250000,70.750000,70.750000,531700
2022-01-18,69.500000,70.589996,68.660004,68.669998,68.669998,621600
2022-01-19,69.044998,69.709999,67.699997,67.730003,67.730003,542700
2022-01-20,68.480003,70.750000,67.510002,67.580002,67.580002,443300
2022-01-21,67.239998,67.660004,65.300003,65.309998,65.309998,1142100
2022-01-24,62.889999,65.709999,60.880001,65.610001,65.610001,1757100
2022-01-25,64.199997,65.970001,63.459999,64.540001,64.540001,609600
2022-01-26,65.989998,67.129997,63.200001,63.680000,63.680000,841200
2022-01-27,64.099998,64.199997,60.862000,60.970001,60.970001,613400
2022-01-28,60.820000,62.090000,59.310001,62.049999,62.049999,618600
2022-01-31,62.549999,66.000000,62.549999,65.910004,65.910004,479100
2022-02-01,66.540001,66.750000,64.650002,66.559998,66.559998,419500
2022-02-02,66.910004,67.169998,64.470001,65.110001,65.110001,441400
2022-02-03,63.630001,64.739998,62.840000,62.930000,62.930000,438500
2022-02-04,63.459999,65.239998,62.520000,64.660004,64.660004,379000
2022-02-07,64.989998,66.379997,64.500000,64.730003,64.730003,313900
2022-02-08,64.760002,66.269997,64.360001,66.129997,66.129997,265800
2022-02-09,67.019997,67.879997,66.849998,67.820000,67.820000,374400
2022-02-10,66.139999,68.574997,65.800003,66.139999,66.139999,390800
2022-02-11,66.080002,67.389999,64.489998,65.029999,65.029999,443900
2022-02-14,64.754997,66.139999,64.410004,64.940002,64.940002,399100
2022-02-15,66.220001,67.620003,66.000000,67.519997,67.519997,302800
2022-02-16,67.019997,67.709999,66.419998,67.290001,67.290001,299800
2022-02-17,66.434998,66.760002,64.919998,65.029999,65.029999,365700
2022-02-18,65.050003,65.650002,63.730000,64.190002,64.190002,388100
2022-02-22,63.250000,64.190002,61.790001,62.279999,62.279999,594400
2022-02-23,63.049999,63.230000,60.000000,60.080002,60.080002,461600
2022-02-24,57.320000,63.195000,57.150002,63.080002,63.080002,713300
2022-02-25,63.419998,64.120003,62.000000,64.040001,64.040001,433600
2022-02-28,63.880001,66.629997,63.880001,66.419998,66.419998,413800
2022-03-01,66.739998,67.230003,64.750000,65.110001,65.110001,335200
2022-03-02,65.320000,65.690002,64.019997,65.309998,65.309998,307200
2022-03-03,65.550003,65.589996,62.549999,62.860001,62.860001,297500
2022-03-04,62.230000,63.000000,60.900002,61.480000,61.480000,505500
2022-03-07,61.490002,62.520000,60.490002,60.490002,60.490002,342100
2022-03-08,60.279999,62.849998,59.720001,60.759998,60.759998,458900
2022-03-09,61.810001,62.880001,61.459999,62.419998,62.419998,347400
2022-03-10,61.360001,61.730000,60.660000,61.540001,61.540001,241900
2022-03-11,62.230000,62.258999,59.330002,59.330002,59.330002,209500
2022-03-14,58.970001,59.349998,56.889999,57.220001,57.220001,358100
2022-03-15,57.400002,58.860001,56.880001,58.709999,58.709999,282500
2022-03-16,60.419998,62.790001,60.360001,62.700001,62.700001,485900
2022-03-17,62.220001,64.900002,62.090000,64.900002,64.900002,253200
2022-03-18,64.309998,67.220001,64.309998,67.050003,67.050003,286600
2022-03-21,67.239998,67.779999,65.940002,66.620003,66.620003,332800
2022-03-22,67.050003,68.800003,66.870003,68.480003,68.480003,197700
2022-03-23,67.699997,69.089996,67.059998,67.820000,67.820000,269200
2022-03-24,68.209999,69.070000,67.309998,69.040001,69.040001,192600
2022-03-25,69.129997,69.129997,67.940002,68.760002,68.760002,191700
2022-03-28,69.070000,69.568001,67.889999,69.389999,69.389999,196500
2022-03-29,69.900002,71.300003,69.379997,71.169998,71.169998,448000
2022-03-30,70.589996,71.559998,69.599998,70.000000,70.000000,235000
2022-03-31,68.889999,69.110001,67.500000,67.660004,67.660004,260300
2022-04-01,68.230003,68.519997,67.361000,68.190002,68.190002,171900
2022-04-04,68.650002,70.500000,68.559998,70.339996,70.339996,222700
2022-04-05,70.279999,70.339996,67.970001,68.129997,68.129997,210100
2022-04-06,66.989998,67.065002,65.129997,65.800003,65.800003,243900
2022-04-07,65.830002,66.430000,64.290001,65.589996,65.589996,167600
2022-04-08,65.449997,65.589996,64.189003,64.190002,64.190002,152500
2022-04-11,63.169998,64.190002,62.709999,63.509998,63.509998,211400
2022-04-12,64.500000,65.300003,62.959999,63.250000,63.250000,172300
2022-04-13,63.509998,64.728996,63.230000,64.540001,64.540001,170900
2022-04-14,64.510002,64.680000,63.340000,63.340000,63.340000,140800
2022-04-18,62.910000,63.400002,62.040001,62.680000,62.680000,278700
2022-04-19,62.700001,64.379997,62.509998,64.050003,64.050003,117400
2022-04-20,64.339996,64.410004,62.700001,62.740002,62.740002,133000
2022-04-21,63.860001,64.419998,60.439999,60.730000,60.730000,159900
2022-04-22,60.439999,61.220001,59.130001,59.189999,59.189999,174600
2022-04-25,58.459999,60.349998,58.404999,60.279999,60.279999,252300
2022-04-26,59.880001,59.939999,57.200001,57.209999,57.209999,239500
2022-04-27,57.410000,58.310001,56.709999,56.799999,56.799999,234800
2022-04-28,57.400002,58.450001,55.750000,57.970001,57.970001,318700
2022-04-29,57.980000,59.320000,56.619999,56.630001,56.630001,196600
2022-05-02,56.470001,57.930000,56.040001,57.900002,57.900002,260400
2022-05-03,57.959999,58.540001,57.250000,57.919998,57.919998,190700
