Date,Open,High,Low,Close,Adj Close,Volume
2021-11-02,92.129997,92.139999,90.489998,91.820000,90.531715,1754500
2021-11-03,92.199997,94.820000,91.910004,93.459999,92.148697,2722000
2021-11-04,94.000000,95.330002,93.629997,95.300003,93.962883,1375900
2021-11-05,95.699997,97.360001,95.529999,96.750000,95.392540,1636900
2021-11-08,97.120003,98.139999,97.000000,97.720001,96.348930,1275200
2021-11-09,97.690002,99.500000,96.889999,99.290001,97.896904,2631900
2021-11-10,99.180000,100.669998,98.180000,99.019997,97.630692,1876500
2021-11-11,99.150002,106.680000,99.099998,105.260002,103.783142,5507400
2021-11-12,105.940002,116.930000,105.599998,108.120003,106.603020,7778500
2021-11-15,108.190002,108.300003,105.209999,105.660004,104.177536,3037300
2021-11-16,106.089996,106.449997,103.330002,103.660004,102.205589,2918100
2021-11-17,103.669998,104.500000,100.360001,100.889999,99.474457,3194800
2021-11-18,101.430000,101.940002,100.250000,101.250000,99.829407,2736700
2021-11-19,101.879997,102.820000,100.650002,100.779999,99.365997,1831300
2021-11-22,101.099998,103.690002,100.639999,101.620003,100.194221,2405400
2021-11-23,101.930000,103.470001,100.010002,101.580002,100.154778,2040700
2021-11-24,101.180000,101.739998,100.500000,101.040001,99.622353,1644700
2021-11-26,99.220001,100.360001,98.070000,98.620003,97.236305,1345400
2021-11-29,100.769997,104.430000,100.690002,104.059998,102.599976,2425400
2021-11-30,102.949997,104.730003,101.639999,102.669998,101.229477,4115800
2021-12-01,104.160004,108.449997,103.709999,103.839996,102.383057,3057500
2021-12-02,103.290001,106.110001,102.620003,105.110001,103.635246,2016200
2021-12-03,103.769997,106.320000,103.089996,105.410004,103.931038,3038400
2021-12-06,104.739998,105.370003,101.599998,103.589996,102.136566,1937800
2021-12-07,105.110001,109.389999,104.290001,108.519997,106.997398,2593200
2021-12-08,108.839996,109.000000,104.459999,105.699997,104.216965,2301000
2021-12-09,105.360001,106.180000,102.830002,102.930000,101.485832,1519800
2021-12-10,103.510002,103.980003,101.650002,103.910004,102.452087,1214000
2021-12-13,103.680000,103.779999,100.750000,101.680000,100.253372,1458900
2021-12-14,101.050003,102.620003,100.070000,102.440002,101.002708,1824100
2021-12-15,102.720001,104.699997,100.599998,104.529999,103.063385,1610900
2021-12-16,105.430000,106.739998,103.989998,104.610001,103.142258,2084000
2021-12-17,103.940002,105.309998,102.540001,104.510002,103.043671,4205400
2021-12-20,103.889999,105.989998,103.150002,105.129997,103.654961,1986700
2021-12-21,107.540001,109.279999,105.790001,109.220001,108.409416,2088600
2021-12-22,108.360001,110.349998,107.250000,110.309998,109.491325,1583800
2021-12-23,110.650002,112.190002,110.500000,111.419998,110.593086,1105300
2021-12-27,111.580002,113.949997,111.510002,113.610001,112.766838,849200
2021-12-28,114.000000,114.290001,113.000000,113.839996,112.995125,753200
2021-12-29,114.099998,116.349998,114.099998,115.000000,114.146523,1456000
2021-12-30,114.989998,115.879997,113.680000,113.779999,112.935577,1446700
2021-12-31,113.690002,115.129997,112.750000,112.980003,112.141518,1060200
2022-01-03,113.029999,114.410004,111.580002,113.160004,112.320183,1421700
2022-01-04,113.680000,116.500000,113.300003,116.019997,115.158951,1590000
2022-01-05,115.970001,117.669998,114.300003,114.709999,113.858673,2276300
2022-01-06,114.669998,115.500000,112.019997,112.379997,111.545959,1644000
2022-01-07,112.000000,112.650002,110.029999,110.959999,110.136505,1501500
2022-01-10,110.000000,114.580002,109.330002,114.419998,113.570824,2566100
2022-01-11,114.250000,115.000000,108.629997,111.720001,110.890862,2403500
2022-01-12,112.690002,114.449997,111.959999,113.230003,112.389664,1286200
2022-01-13,114.000000,114.220001,110.430000,110.839996,110.017395,1195100
2022-01-14,110.129997,111.419998,108.150002,109.199997,108.389565,1288000
2022-01-18,108.139999,108.330002,105.019997,105.459999,104.677322,1579200
2022-01-19,106.050003,106.339996,102.089996,102.360001,101.600334,2063200
2022-01-20,103.839996,103.989998,100.239998,100.430000,99.684654,2158100
2022-01-21,99.220001,99.559998,95.250000,95.519997,94.811089,2735400
2022-01-24,93.690002,97.389999,91.930000,97.160004,96.438927,3036700
2022-01-25,95.150002,96.389999,91.889999,94.779999,94.076584,2324900
2022-01-26,97.839996,98.949997,94.500000,96.309998,95.595230,3665600
2022-01-27,107.290001,117.029999,102.519997,103.680000,102.910530,11944400
2022-01-28,102.610001,107.199997,100.660004,107.019997,106.225739,3850900
2022-01-31,106.500000,109.589996,106.220001,107.150002,106.354782,3820500
2022-02-01,107.150002,108.739998,105.510002,107.959999,107.158768,1931800
2022-02-02,108.070000,110.620003,107.440002,110.389999,109.570732,2075100
2022-02-03,108.610001,109.949997,108.099998,108.169998,107.367210,1565500
2022-02-04,107.809998,109.900002,106.800003,108.720001,107.913132,1297400
2022-02-07,109.639999,110.040001,108.500000,109.440002,108.627785,1374100
2022-02-08,109.620003,111.000000,108.690002,110.739998,109.918137,1284300
2022-02-09,112.199997,112.370003,110.260002,112.080002,111.248192,1227400
2022-02-10,110.820000,113.500000,109.559998,110.080002,109.263039,1794300
2022-02-11,110.580002,111.639999,108.120003,108.709999,107.903198,1734400
2022-02-14,108.360001,108.639999,105.419998,106.129997,105.342346,1809500
2022-02-15,107.820000,110.400002,107.050003,109.919998,109.104218,1204800
2022-02-16,109.400002,112.629997,109.089996,111.849998,111.019897,1329200
2022-02-17,111.570000,112.629997,110.709999,111.190002,110.364799,1221900
2022-02-18,110.730003,110.980003,108.440002,108.639999,107.833725,1906500
2022-02-22,107.209999,108.410004,105.440002,107.349998,106.553291,3470800
2022-02-23,107.980003,108.629997,104.529999,104.830002,104.052002,2818100
2022-02-24,100.400002,103.330002,99.430000,103.160004,102.394394,2948600
2022-02-25,103.570000,105.040001,102.500000,104.900002,104.121483,1911300
2022-02-28,103.180000,104.540001,101.580002,103.160004,102.394394,2011900
2022-03-01,102.800003,104.269997,100.059998,100.620003,99.873245,1672300
2022-03-02,101.400002,106.089996,101.320000,105.699997,104.915543,1652000
2022-03-03,105.959999,106.620003,104.099998,104.660004,103.883263,950800
2022-03-04,103.279999,104.400002,101.830002,103.180000,102.414246,1591900
2022-03-07,102.269997,104.400002,100.000000,100.089996,99.347176,1541300
2022-03-08,100.589996,103.470001,90.230003,90.570000,89.897827,5207500
2022-03-09,91.769997,92.160004,87.250000,90.389999,89.719162,3827200
2022-03-10,89.349998,89.800003,87.320000,88.720001,88.061562,2047700
2022-03-11,89.440002,89.739998,86.260002,87.330002,86.681877,1871100
2022-03-14,87.239998,87.830002,84.510002,86.349998,85.709145,2426300
2022-03-15,86.540001,88.980003,86.040001,88.610001,87.952377,2165200
2022-03-16,89.480003,90.760002,88.139999,90.440002,89.768799,1852900
2022-03-17,89.930000,92.440002,89.000000,92.099998,91.416473,1756200
2022-03-18,91.620003,94.580002,91.349998,94.320000,93.619995,3945100
2022-03-21,93.760002,94.730003,91.839996,92.269997,92.269997,1267800
2022-03-22,92.599998,93.820000,91.500000,93.669998,93.669998,1445600
2022-03-23,93.410004,93.410004,90.800003,91.410004,91.410004,1397300
2022-03-24,92.070000,93.980003,91.779999,93.919998,93.919998,1296200
2022-03-25,93.540001,93.540001,88.529999,90.919998,90.919998,2736300
2022-03-28,90.500000,92.480003,90.250000,92.389999,92.389999,1316900
2022-03-29,93.660004,94.680000,91.370003,93.650002,93.650002,1410300
2022-03-30,93.660004,94.019997,90.790001,91.370003,91.370003,1160400
2022-03-31,91.690002,92.089996,89.800003,89.900002,89.900002,2125400
2022-04-01,90.489998,90.800003,87.570000,89.419998,89.419998,1833900
2022-04-04,89.980003,91.220001,89.510002,90.970001,90.970001,1111800
2022-04-05,90.669998,91.800003,87.750000,88.150002,88.150002,1663300
2022-04-06,86.680000,87.500000,85.589996,86.099998,86.099998,1544200
2022-04-07,86.389999,87.050003,85.120003,86.529999,86.529999,1476700
2022-04-08,86.190002,86.360001,84.839996,85.040001,85.040001,1117500
2022-04-11,84.930000,85.260002,83.050003,84.519997,84.519997,1376600
2022-04-12,85.440002,86.820000,83.010002,83.150002,83.150002,1891200
2022-04-13,83.459999,84.599998,82.709999,84.099998,84.099998,1519400
2022-04-14,81.180000,82.779999,80.889999,81.410004,81.410004,2806400
2022-04-18,81.400002,83.260002,81.269997,82.309998,82.309998,1909400
2022-04-19,81.510002,84.440002,81.279999,84.129997,84.129997,1865400
2022-04-20,85.019997,86.959999,84.690002,85.760002,85.760002,1863100
2022-04-21,86.220001,86.879997,83.910004,84.250000,84.250000,1310500
2022-04-22,83.870003,84.089996,82.220001,82.419998,82.419998,1564400
2022-04-25,81.519997,82.760002,80.800003,82.540001,82.540001,2155300
2022-04-26,81.900002,82.050003,78.949997,79.239998,79.239998,2797600
2022-04-27,80.000000,84.839996,79.769997,81.650002,81.650002,3259100
2022-04-28,81.680000,83.120003,79.989998,82.169998,82.169998,2145600
2022-04-29,82.980003,84.910004,81.889999,82.040001,82.040001,2798400
2022-05-02,82.099998,82.519997,80.040001,82.449997,82.449997,1960800
